batter,bowler,balls,runs_scored,wickets,cnt_0,cnt_1,cnt_2,cnt_3,cnt_4,cnt_6,prob_0,prob_1,prob_2,prob_3,prob_4,prob_6,prob_W,expected_runs,strike_rate
M Shumba,Taskin Ahmed,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
M Shumba,WD Parnell,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Theekshana,A Nortje,4,8,0,0,2,1,0,1,0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,2.0,200.0
M Theekshana,D Wiese,6,2,0,4,2,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
M Theekshana,IS Sodhi,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Theekshana,JJ Smit,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
M Theekshana,JN Frylinck,3,7,0,1,1,0,0,0,1,0.3333,0.3333,0.0,0.0,0.0,0.3333,0.0,2.3333,233.33
M Theekshana,K Rabada,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M Theekshana,M Jansen,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
M Theekshana,MJ Santner,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M Theekshana,MM Ali,2,2,1,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,100.0
M Theekshana,Mustafizur Rahman,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
M Theekshana,OEG Baartman,12,5,0,10,1,0,0,1,0,0.8333,0.0833,0.0,0.0,0.0833,0.0,0.0,0.4167,41.67
M van Lingen,AF Milne,7,12,0,3,2,0,0,1,1,0.4286,0.2857,0.0,0.0,0.1429,0.1429,0.0,1.7143,171.43
M van Lingen,AU Rashid,4,8,1,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,0.25,2.0,200.0
M van Lingen,BFW de Leede,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
M van Lingen,BTJ Wheal,9,3,0,7,1,1,0,0,0,0.7778,0.1111,0.1111,0.0,0.0,0.0,0.0,0.3333,33.33
M van Lingen,Basil Hameed,7,9,1,3,2,0,1,1,0,0.4286,0.2857,0.0,0.1429,0.1429,0.0,0.1429,1.2857,128.57
M van Lingen,Bilal Khan,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
M van Lingen,CJ Jordan,5,8,1,2,2,0,0,0,1,0.4,0.4,0.0,0.0,0.0,0.2,0.2,1.6,160.0
M van Lingen,CN Ackermann,5,8,1,3,0,0,0,2,0,0.6,0.0,0.0,0.0,0.4,0.0,0.2,1.6,160.0
M van Lingen,FJ Klaassen,10,8,0,7,1,0,1,1,0,0.7,0.1,0.0,0.1,0.1,0.0,0.0,0.8,80.0
M van Lingen,Hasan Ali,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M van Lingen,JC Archer,6,12,0,3,0,1,0,1,1,0.5,0.0,0.1667,0.0,0.1667,0.1667,0.0,2.0,200.0
M van Lingen,JDS Neesham,2,2,1,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,100.0
M van Lingen,JH Davey,10,14,0,4,2,2,0,2,0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,1.4,140.0
M van Lingen,JJ Bumrah,7,9,1,4,1,0,0,2,0,0.5714,0.1429,0.0,0.0,0.2857,0.0,0.1429,1.2857,128.57
M van Lingen,JR Hazlewood,6,5,1,4,1,0,0,1,0,0.6667,0.1667,0.0,0.0,0.1667,0.0,0.1667,0.8333,83.33
M van Lingen,Junaid Siddique,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
M van Lingen,M Theekshana,5,3,0,3,1,1,0,0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.6,60.0
M van Lingen,MJ Santner,5,5,0,3,1,0,0,1,0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,1.0,100.0
M van Lingen,MP Stoinis,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
M van Lingen,Mohammed Shami,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
M van Lingen,PVD Chameera,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M van Lingen,R Ashwin,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
M van Lingen,RJW Topley,8,2,0,6,2,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
M van Lingen,SM Curran,6,3,0,3,3,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
M van Lingen,SM Sharif,5,1,1,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.2,20.0
M van Lingen,Shaheen Shah Afridi,1,4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,400.0
M van Lingen,TA Boult,5,4,0,2,2,1,0,0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.8,80.0
M van Lingen,TG Southee,6,2,0,4,2,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
M van Lingen,TJG Pringle,2,2,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,100.0
MA Jones,AC Agar,3,2,1,2,0,1,0,0,0,0.6667,0.0,0.3333,0.0,0.0,0.0,0.3333,0.6667,66.67
MA Jones,AJ Hosein,5,8,0,1,2,1,0,1,0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,1.6,160.0
MA Jones,AS Joseph,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MA Jones,AU Rashid,5,13,0,0,3,0,0,1,1,0.0,0.6,0.0,0.0,0.2,0.2,0.0,2.6,260.0
MA Jones,BJ McCarthy,7,17,0,0,5,0,0,0,2,0.0,0.7143,0.0,0.0,0.0,0.2857,0.0,2.4286,242.86
MA Jones,BM Scholtz,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
MA Jones,Bilal Khan,9,4,1,8,0,0,0,1,0,0.8889,0.0,0.0,0.0,0.1111,0.0,0.1111,0.4444,44.44
MA Jones,C Campher,2,3,0,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
MA Jones,CJ Jordan,8,15,0,4,1,0,0,2,1,0.5,0.125,0.0,0.0,0.25,0.125,0.0,1.875,187.5
MA Jones,D Wiese,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MA Jones,GH Dockrell,3,6,0,0,2,0,0,1,0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,2.0,200.0
MA Jones,GJ Delany,10,21,0,1,5,1,0,2,1,0.1,0.5,0.1,0.0,0.2,0.1,0.0,2.1,210.0
MA Jones,J Little,19,25,1,9,3,4,0,2,1,0.4737,0.1579,0.2105,0.0,0.1053,0.0526,0.0526,1.3158,131.58
MA Jones,JC Archer,10,11,0,5,1,3,0,1,0,0.5,0.1,0.3,0.0,0.1,0.0,0.0,1.1,110.0
MA Jones,JO Holder,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MA Jones,KR Mayers,6,9,0,3,1,0,0,2,0,0.5,0.1667,0.0,0.0,0.3333,0.0,0.0,1.5,150.0
MA Jones,MA Wood,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Jones,MG Erasmus,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
MA Jones,MM Ali,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
MA Jones,MR Adair,7,6,0,2,4,1,0,0,0,0.2857,0.5714,0.1429,0.0,0.0,0.0,0.0,0.8571,85.71
MA Jones,OC McCoy,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MA Jones,R Trumpelmann,5,6,0,2,2,0,0,1,0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,1.2,120.0
MA Jones,Shakeel Ahmed,4,12,0,2,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3.0,300.0
MA Jones,Simi Singh,7,8,0,2,4,0,0,1,0,0.2857,0.5714,0.0,0.0,0.1429,0.0,0.0,1.1429,114.29
MA Jones,T Lungameni,6,16,0,1,2,0,0,2,1,0.1667,0.3333,0.0,0.0,0.3333,0.1667,0.0,2.6667,266.67
MA Jones,TL Chatara,5,4,1,4,0,0,0,1,0,0.8,0.0,0.0,0.0,0.2,0.0,0.2,0.8,80.0
MA Leask,AC Agar,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Leask,AF Milne,4,7,0,1,1,1,0,1,0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1.75,175.0
MA Leask,AS Joseph,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
MA Leask,B Muzarabani,6,10,1,3,0,1,0,2,0,0.5,0.0,0.1667,0.0,0.3333,0.0,0.1667,1.6667,166.67
MA Leask,BJ McCarthy,5,10,0,0,2,2,0,1,0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,2.0,200.0
MA Leask,BM Scholtz,8,7,0,2,5,1,0,0,0,0.25,0.625,0.125,0.0,0.0,0.0,0.0,0.875,87.5
MA Leask,C Campher,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MA Leask,CA Soper,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Leask,CV Varun,4,7,0,1,1,1,0,1,0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1.75,175.0
MA Leask,D Wiese,8,22,0,2,2,0,0,2,2,0.25,0.25,0.0,0.0,0.25,0.25,0.0,2.75,275.0
MA Leask,DT Tiripano,8,6,0,6,0,1,0,1,0,0.75,0.0,0.125,0.0,0.125,0.0,0.0,0.75,75.0
MA Leask,GJ Maxwell,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MA Leask,HN Ya France,3,6,0,1,0,1,0,1,0,0.3333,0.0,0.3333,0.0,0.3333,0.0,0.0,2.0,200.0
MA Leask,Haris Rauf,3,6,0,0,2,0,0,1,0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,2.0,200.0
MA Leask,Hasan Ali,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MA Leask,IS Sodhi,9,19,0,3,1,2,0,2,1,0.3333,0.1111,0.2222,0.0,0.2222,0.1111,0.0,2.1111,211.11
MA Leask,J Little,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Leask,JJ Smit,6,9,1,2,3,0,0,0,1,0.3333,0.5,0.0,0.0,0.0,0.1667,0.1667,1.5,150.0
MA Leask,JN Frylinck,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MA Leask,KV Morea,3,8,0,0,2,0,0,0,1,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,2.6667,266.67
MA Leask,M van Lingen,4,12,0,0,2,0,0,1,1,0.0,0.5,0.0,0.0,0.25,0.25,0.0,3.0,300.0
MA Leask,MG Erasmus,5,10,0,1,2,1,0,0,1,0.2,0.4,0.2,0.0,0.0,0.2,0.0,2.0,200.0
MA Leask,MR Adair,4,4,0,3,0,0,0,1,0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,1.0,100.0
MA Leask,Mohammed Shami,3,11,0,0,1,0,0,1,1,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.0,3.6667,366.67
MA Leask,NT Ellis,4,2,1,3,0,1,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.5,50.0
MA Leask,OF Smith,4,3,0,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,75.0
MA Leask,R Ashwin,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MA Leask,R Ngarava,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MA Leask,R Trumpelmann,6,10,1,2,2,1,0,0,1,0.3333,0.3333,0.1667,0.0,0.0,0.1667,0.1667,1.6667,166.67
MA Leask,RA Jadeja,3,2,1,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.3333,0.6667,66.67
MA Leask,SC Williams,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
MA Leask,Shadab Khan,7,6,0,4,2,0,0,1,0,0.5714,0.2857,0.0,0.0,0.1429,0.0,0.0,0.8571,85.71
MA Leask,Shaheen Shah Afridi,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MA Leask,Shakib Al Hasan,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
MA Leask,T Lungameni,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Leask,T Panyangara,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Leask,TA Boult,4,8,0,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,0.0,2.0,200.0
MA Leask,TG Southee,3,8,0,0,2,0,0,0,1,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,2.6667,266.67
MA Leask,TL Chatara,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MA Starc,Arshdeep Singh,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Starc,CJ Jordan,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MA Starc,HH Pandya,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
MA Starc,IS Sodhi,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MA Starc,JJ Bumrah,2,2,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,100.0
MA Starc,LH Ferguson,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MA Starc,TA Boult,3,2,1,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.3333,0.6667,66.67
MA Starc,TS Mills,5,12,1,2,0,1,0,1,1,0.4,0.0,0.2,0.0,0.2,0.2,0.2,2.4,240.0
MA Wood,K Rabada,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MB Kruger,CB Sole,4,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MB Kruger,CN Greaves,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
MB Kruger,MRJ Watt,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MB Kruger,Mehran Khan,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MC Sorensen,Mudassar Bukhari,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
MC Sorensen,PA van Meekeren,3,4,1,1,0,2,0,0,0,0.3333,0.0,0.6667,0.0,0.0,0.0,0.3333,1.3333,133.33
MC Sorensen,RE van der Merwe,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MD Gunathilaka,B Shikongo,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MD Patel,D Heyliger,5,3,1,4,0,0,1,0,0,0.8,0.0,0.0,0.2,0.0,0.0,0.2,0.6,60.0
MD Patel,Haris Rauf,6,5,0,2,3,1,0,0,0,0.3333,0.5,0.1667,0.0,0.0,0.0,0.0,0.8333,83.33
MD Patel,Iftikhar Ahmed,4,9,0,1,1,0,0,2,0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,2.25,225.0
MD Patel,JOA Gordon,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
MD Patel,Kaleem Sana,4,10,0,0,2,0,0,2,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
MD Patel,Mohammad Amir,7,9,1,4,1,0,0,2,0,0.5714,0.1429,0.0,0.0,0.2857,0.0,0.1429,1.2857,128.57
MD Patel,Naseem Shah,5,3,0,2,3,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,60.0
MD Patel,Saad Bin Zafar,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MD Patel,Shadab Khan,5,6,0,0,4,1,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.2,120.0
MD Patel,Shaheen Shah Afridi,11,18,0,7,0,0,0,3,1,0.6364,0.0,0.0,0.0,0.2727,0.0909,0.0,1.6364,163.64
MD Shanaka,A Nortje,4,6,0,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1.5,150.0
MD Shanaka,A Zampa,5,1,0,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,20.0
MD Shanaka,AD Russell,4,6,0,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1.5,150.0
MD Shanaka,AU Rashid,4,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MD Shanaka,B Shikongo,7,14,0,0,4,1,0,2,0,0.0,0.5714,0.1429,0.0,0.2857,0.0,0.0,2.0,200.0
MD Shanaka,BFW de Leede,4,8,0,2,0,1,0,0,1,0.5,0.0,0.25,0.0,0.0,0.25,0.0,2.0,200.0
MD Shanaka,BM Scholtz,4,3,0,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,75.0
MD Shanaka,CA Young,4,3,0,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,75.0
MD Shanaka,CJ Jordan,11,7,1,7,3,0,0,1,0,0.6364,0.2727,0.0,0.0,0.0909,0.0,0.0909,0.6364,63.64
MD Shanaka,CR Woakes,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MD Shanaka,D Pretorius,7,5,1,5,1,0,0,1,0,0.7143,0.1429,0.0,0.0,0.1429,0.0,0.1429,0.7143,71.43
MD Shanaka,DJ Bravo,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MD Shanaka,DJ Willey,5,11,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.0,2.2,220.0
MD Shanaka,DW Steyn,6,6,0,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0,1.0,100.0
MD Shanaka,F Behardien,5,8,0,2,2,0,0,0,1,0.4,0.4,0.0,0.0,0.0,0.2,0.0,1.6,160.0
MD Shanaka,FJ Klaassen,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MD Shanaka,GJ Maxwell,4,3,1,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.75,75.0
MD Shanaka,IS Sodhi,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
MD Shanaka,Imran Tahir,4,3,0,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.75,75.0
MD Shanaka,J Little,4,7,0,0,3,0,0,1,0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.75,175.0
MD Shanaka,JJ Smit,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MD Shanaka,JN Frylinck,10,11,1,5,3,1,0,0,1,0.5,0.3,0.1,0.0,0.0,0.1,0.1,1.1,110.0
MD Shanaka,JO Holder,4,13,0,0,1,1,0,1,1,0.0,0.25,0.25,0.0,0.25,0.25,0.0,3.25,325.0
MD Shanaka,JR Hazlewood,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MD Shanaka,K Rabada,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
MD Shanaka,KA Maharaj,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MD Shanaka,KJ Abbott,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MD Shanaka,KP Meiyappan,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MD Shanaka,LH Ferguson,9,13,0,3,3,1,0,2,0,0.3333,0.3333,0.1111,0.0,0.2222,0.0,0.0,1.4444,144.44
MD Shanaka,LS Livingstone,9,11,0,3,5,0,0,0,1,0.3333,0.5556,0.0,0.0,0.0,0.1111,0.0,1.2222,122.22
MD Shanaka,LV van Beek,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MD Shanaka,M Jansen,5,7,0,3,1,0,0,0,1,0.6,0.2,0.0,0.0,0.0,0.2,0.0,1.4,140.0
MD Shanaka,MA Starc,5,1,0,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,20.0
MD Shanaka,MA Wood,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
MD Shanaka,MJ Santner,10,12,0,4,4,0,0,2,0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,1.2,120.0
MD Shanaka,MP Stoinis,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MD Shanaka,MR Adair,3,11,0,0,1,0,0,1,1,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.0,3.6667,366.67
MD Shanaka,Nasum Ahmed,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MD Shanaka,PJ Cummins,7,8,1,3,2,1,0,1,0,0.4286,0.2857,0.1429,0.0,0.1429,0.0,0.1429,1.1429,114.29
MD Shanaka,R Rampaul,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
MD Shanaka,Rishad Hossain,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MD Shanaka,SM Curran,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
MD Shanaka,T Shamsi,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MD Shanaka,TA Boult,4,0,1,4,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
MD Shanaka,TG Southee,4,8,0,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,0.0,2.0,200.0
MD Shanaka,TS Mills,5,10,0,1,2,0,0,2,0,0.2,0.4,0.0,0.0,0.4,0.0,0.0,2.0,200.0
MD Shanaka,Taskin Ahmed,4,1,1,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.25,25.0
MDKJ Perera,A Nortje,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
MDKJ Perera,A Zampa,6,4,0,2,4,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
MDKJ Perera,AD Russell,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
MDKJ Perera,AK Markram,5,3,0,2,3,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,60.0
MDKJ Perera,AU Rashid,4,4,1,2,0,2,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.25,1.0,100.0
MDKJ Perera,BD Glover,11,9,0,6,3,1,0,1,0,0.5455,0.2727,0.0909,0.0,0.0909,0.0,0.0,0.8182,81.82
MDKJ Perera,CJ Jordan,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MDKJ Perera,CR Woakes,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
MDKJ Perera,D Wiese,4,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
MDKJ Perera,FJ Klaassen,3,6,0,0,2,0,0,1,0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,2.0,200.0
MDKJ Perera,GJ Maxwell,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDKJ Perera,JO Holder,9,10,0,4,2,2,0,1,0,0.4444,0.2222,0.2222,0.0,0.1111,0.0,0.0,1.1111,111.11
MDKJ Perera,JR Hazlewood,2,4,0,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.0,200.0
MDKJ Perera,K Rabada,3,4,0,2,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,1.3333,133.33
MDKJ Perera,MA Starc,6,9,1,3,1,1,0,0,1,0.5,0.1667,0.1667,0.0,0.0,0.1667,0.1667,1.5,150.0
MDKJ Perera,MM Ali,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
MDKJ Perera,MP Stoinis,7,13,0,1,3,1,0,2,0,0.1429,0.4286,0.1429,0.0,0.2857,0.0,0.0,1.8571,185.71
MDKJ Perera,Nasum Ahmed,3,1,1,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,33.33
