batter,bowler,shot_type,region,count,pct_of_balls
MH Cross,KV Morea,pull,unknown,1,0.125
MH Cross,KV Morea,unknown,point,1,0.125
MH Cross,Khawar Ali,sweep,unknown,5,0.3846
MH Cross,Khawar Ali,pull,unknown,2,0.1538
MH Cross,Khawar Ali,drive,cover,1,0.0769
MH Cross,Khawar Ali,drive,unknown,1,0.0769
MH Cross,Khawar Ali,pull,long-on,1,0.0769
MH Cross,Khawar Ali,slog,square leg,1,0.0769
MH Cross,Khawar Ali,unknown,cover,1,0.0769
MH Cross,L Siaka,sweep,square leg,1,0.5
MH Cross,L Siaka,sweep,unknown,1,0.5
MH Cross,M van Lingen,unknown,square leg,1,0.5
MH Cross,MA Starc,unknown,cover,2,0.6667
MH Cross,MG Erasmus,sweep,unknown,1,0.5
MH Cross,MG Erasmus,unknown,point,1,0.5
MH Cross,MJ Santner,drive,long-off,1,0.1429
MH Cross,MJ Santner,drive,unknown,1,0.1429
MH Cross,MJ Santner,unknown,cover,1,0.1429
MH Cross,MJ Santner,unknown,long-on,1,0.1429
MH Cross,MJ Santner,unknown,point,1,0.1429
MH Cross,MR Adair,pull,unknown,2,0.3333
MH Cross,MR Adair,cut,unknown,1,0.1667
MH Cross,MR Adair,unknown,cover,1,0.1667
MH Cross,MR Adair,unknown,mid-on,1,0.1667
MH Cross,Mohammad Nadeem,flick,unknown,1,0.2
MH Cross,Mohammad Nadeem,unknown,cover,1,0.2
MH Cross,Mohammad Nadeem,unknown,long-on,1,0.2
MH Cross,Mohammad Nadeem,unknown,mid-wicket,1,0.2
MH Cross,Mohammad Saifuddin,drive,mid-off,1,0.25
MH Cross,Mohammad Saifuddin,unknown,point,1,0.25
MH Cross,Mohammad Saifuddin,unknown,third man,1,0.25
MH Cross,Mustafizur Rahman,drive,cover,1,0.3333
MH Cross,Mustafizur Rahman,pull,square leg,1,0.3333
MH Cross,N Pokana,unknown,mid-wicket,2,0.4
MH Cross,N Pokana,cut,unknown,1,0.2
MH Cross,N Pokana,pull,mid-wicket,1,0.2
MH Cross,N Pokana,unknown,long-on,1,0.2
MH Cross,OF Smith,pull,fine leg,1,0.3333
MH Cross,OF Smith,pull,unknown,1,0.3333
MH Cross,R Ngarava,unknown,third man,1,0.5
MH Cross,R Trumpelmann,drive,unknown,1,0.2
MH Cross,R Trumpelmann,flick,unknown,1,0.2
MH Cross,RA Jadeja,flick,unknown,1,0.5
MH Cross,RA Jadeja,sweep,square leg,1,0.5
MH Cross,SK Atai,cut,unknown,1,0.1667
MH Cross,SK Atai,pull,long-on,1,0.1667
MH Cross,SK Atai,pull,mid-wicket,1,0.1667
MH Cross,SK Atai,pull,unknown,1,0.1667
MH Cross,SK Atai,sweep,cover,1,0.1667
MH Cross,SK Atai,unknown,cover,1,0.1667
MH Cross,Shadab Khan,cut,unknown,1,0.25
MH Cross,Shadab Khan,unknown,fine leg,1,0.25
MH Cross,Shakib Al Hasan,defend,unknown,1,0.25
MH Cross,Shakib Al Hasan,drive,unknown,1,0.25
MH Cross,Shakib Al Hasan,sweep,square leg,1,0.25
MH Cross,Simi Singh,drive,cover,1,0.5
MH Cross,Simi Singh,sweep,unknown,1,0.5
MH Cross,TG Southee,unknown,mid-off,1,0.2
MH Cross,TL Chatara,unknown,point,2,0.5
MH Cross,TL Chatara,slog,unknown,1,0.25
MH Cross,Taskin Ahmed,defend,unknown,1,0.25
MH Cross,Taskin Ahmed,unknown,point,1,0.25
MH Cross,Taskin Ahmed,unknown,third man,1,0.25
MH Cross,Zeeshan Maqsood,unknown,square leg,2,0.1818
MH Cross,Zeeshan Maqsood,drive,cover,1,0.0909
MH Cross,Zeeshan Maqsood,drive,long-on,1,0.0909
MH Cross,Zeeshan Maqsood,sweep,square leg,1,0.0909
MH Cross,Zeeshan Maqsood,unknown,long-on,1,0.0909
MH Cross,Zeeshan Maqsood,unknown,mid-on,1,0.0909
MH Cross,Zeeshan Maqsood,unknown,point,1,0.0909
MJ Guptill,A Zampa,unknown,cover,2,0.2857
MJ Guptill,A Zampa,unknown,long-off,2,0.2857
MJ Guptill,A Zampa,pull,unknown,1,0.1429
MJ Guptill,A Zampa,sweep,unknown,1,0.1429
MJ Guptill,A Zampa,unknown,point,1,0.1429
MJ Guptill,AC Evans,unknown,cover,2,0.1818
MJ Guptill,AC Evans,flick,fine leg,1,0.0909
MJ Guptill,AC Evans,slog,square leg,1,0.0909
MJ Guptill,AC Evans,unknown,fine leg,1,0.0909
MJ Guptill,AC Evans,unknown,mid-on,1,0.0909
MJ Guptill,AC Evans,unknown,point,1,0.0909
MJ Guptill,BM Scholtz,drive,long-off,1,0.2
MJ Guptill,BM Scholtz,unknown,cover,1,0.2
MJ Guptill,BM Scholtz,unknown,mid-on,1,0.2
MJ Guptill,BTJ Wheal,slog,long-on,1,0.125
MJ Guptill,BTJ Wheal,unknown,fine leg,1,0.125
MJ Guptill,CN Greaves,unknown,long-on,2,0.1818
MJ Guptill,CN Greaves,cut,point,1,0.0909
MJ Guptill,CN Greaves,pull,square leg,1,0.0909
MJ Guptill,CN Greaves,pull,unknown,1,0.0909
MJ Guptill,CN Greaves,unknown,cover,1,0.0909
MJ Guptill,CN Greaves,unknown,mid-wicket,1,0.0909
MJ Guptill,CV Varun,unknown,long-on,3,0.375
MJ Guptill,CV Varun,cut,unknown,1,0.125
MJ Guptill,CV Varun,flick,unknown,1,0.125
MJ Guptill,CV Varun,pull,unknown,1,0.125
MJ Guptill,CV Varun,unknown,mid-on,1,0.125
MJ Guptill,CV Varun,unknown,mid-wicket,1,0.125
MJ Guptill,D Wiese,drive,mid-off,1,0.3333
MJ Guptill,D Wiese,unknown,mid-off,1,0.3333
MJ Guptill,D Wiese,unknown,mid-wicket,1,0.3333
MJ Guptill,GJ Maxwell,flick,long-on,2,0.2857
MJ Guptill,GJ Maxwell,cut,unknown,1,0.1429
MJ Guptill,GJ Maxwell,defend,unknown,1,0.1429
MJ Guptill,GJ Maxwell,flick,mid-on,1,0.1429
MJ Guptill,GJ Maxwell,flick,unknown,1,0.1429
MJ Guptill,GJ Maxwell,sweep,unknown,1,0.1429
MJ Guptill,Hasan Ali,unknown,slip,1,0.5
MJ Guptill,Hasan Ali,unknown,square leg,1,0.5
MJ Guptill,Imad Wasim,drive,cover,1,0.1667
MJ Guptill,Imad Wasim,flick,long-on,1,0.1667
MJ Guptill,Imad Wasim,unknown,cover,1,0.1667
MJ Guptill,Imad Wasim,unknown,square leg,1,0.1667
MJ Guptill,Imad Wasim,unknown,third man,1,0.1667
MJ Guptill,JJ Bumrah,defend,slip,1,0.1667
MJ Guptill,JJ Bumrah,drive,mid-on,1,0.1667
MJ Guptill,JJ Bumrah,pull,unknown,1,0.1667
MJ Guptill,JJ Bumrah,unknown,cover,1,0.1667
MJ Guptill,JJ Smit,pull,unknown,1,0.3333
MJ Guptill,JJ Smit,unknown,cover,1,0.3333
MJ Guptill,JR Hazlewood,cut,cover,1,0.1667
MJ Guptill,JR Hazlewood,defend,cover,1,0.1667
MJ Guptill,JR Hazlewood,flick,mid-wicket,1,0.1667
MJ Guptill,JR Hazlewood,unknown,square leg,1,0.1667
MJ Guptill,MA Leask,slog,square leg,1,1.0
MJ Guptill,MR Marsh,slog,mid-wicket,1,0.5
MJ Guptill,MR Marsh,unknown,long-off,1,0.5
MJ Guptill,MRJ Watt,flick,unknown,1,0.1111
MJ Guptill,MRJ Watt,slog,unknown,1,0.1111
MJ Guptill,MRJ Watt,unknown,cover,1,0.1111
MJ Guptill,MRJ Watt,unknown,long-on,1,0.1111
MJ Guptill,MRJ Watt,unknown,mid-on,1,0.1111
MJ Guptill,MRJ Watt,unknown,point,1,0.1111
MJ Guptill,PJ Cummins,flick,unknown,1,0.2
MJ Guptill,PJ Cummins,unknown,mid-wicket,1,0.2
MJ Guptill,PJ Cummins,unknown,point,1,0.2
MJ Guptill,SM Sharif,cut,unknown,1,0.1667
MJ Guptill,SM Sharif,flick,mid-wicket,1,0.1667
MJ Guptill,SM Sharif,unknown,long-off,1,0.1667
MJ Guptill,Shaheen Shah Afridi,defend,point,1,0.1429
MJ Guptill,Shaheen Shah Afridi,unknown,mid-wicket,1,0.1429
MJ Santner,AD Russell,cut,unknown,1,0.3333
MJ Santner,AD Russell,pull,unknown,1,0.3333
MJ Santner,AD Russell,unknown,long-off,1,0.3333
MJ Santner,AS Joseph,defend,point,2,0.6667
MJ Santner,AS Joseph,unknown,cover,1,0.3333
MJ Santner,BTJ Wheal,unknown,cover,1,1.0
MJ Santner,CAK Rajitha,unknown,cover,1,1.0
MJ Santner,CR Woakes,pull,long-on,1,0.2
MJ Santner,CR Woakes,slog,mid-wicket,1,0.2
MJ Santner,CR Woakes,unknown,long-off,1,0.2
MJ Santner,CR Woakes,unknown,point,1,0.2
MJ Santner,M Theekshana,drive,cover,1,0.5
MJ Santner,M Theekshana,slog,unknown,1,0.5
MJ Santner,R Shepherd,cut,unknown,3,0.6
MJ Santner,R Shepherd,cut,cover,1,0.2
MJ Santner,R Shepherd,pull,unknown,1,0.2
MJ Santner,SM Curran,pull,mid-wicket,1,0.1667
MJ Santner,SM Curran,unknown,long-on,1,0.1667
MJ Santner,SM Sharif,flick,long-on,1,0.3333
MJ Santner,SM Sharif,unknown,cover,1,0.3333
MM Ali,A Zampa,cut,point,1,0.3333
MM Ali,A Zampa,unknown,mid-off,1,0.3333
MM Ali,AF Milne,drive,cover,1,0.125
MM Ali,AF Milne,drive,long-on,1,0.125
MM Ali,AF Milne,pull,mid-wicket,1,0.125
MM Ali,AF Milne,pull,unknown,1,0.125
MM Ali,AF Milne,sweep,unknown,1,0.125
MM Ali,AJ Hosein,unknown,mid-wicket,1,0.25
MM Ali,AK Markram,unknown,cover,2,0.1667
MM Ali,AK Markram,flick,mid-wicket,1,0.0833
MM Ali,AK Markram,flick,unknown,1,0.0833
MM Ali,AK Markram,pull,mid-wicket,1,0.0833
MM Ali,AK Markram,sweep,unknown,1,0.0833
MM Ali,AK Markram,unknown,mid-wicket,1,0.0833
MM Ali,AR Patel,unknown,mid-wicket,3,0.75
MM Ali,AR Patel,unknown,long-on,1,0.25
MM Ali,BM Scholtz,slog,square leg,1,0.5
MM Ali,BM Scholtz,unknown,cover,1,0.5
MM Ali,CBRLS Kumara,drive,cover,1,0.3333
MM Ali,CBRLS Kumara,pull,mid-wicket,1,0.3333
MM Ali,CBRLS Kumara,unknown,cover,1,0.3333
MM Ali,DM de Silva,unknown,cover,1,1.0
MM Ali,G Motie,unknown,mid-wicket,1,0.5
MM Ali,GD Phillips,drive,unknown,1,0.5
MM Ali,GJ Delany,cut,unknown,1,0.3333
MM Ali,GJ Delany,sweep,mid-wicket,1,0.3333
MM Ali,GJ Maxwell,drive,unknown,1,0.25
MM Ali,GJ Maxwell,unknown,long-on,1,0.25
MM Ali,Haris Rauf,unknown,long-on,1,0.5
MM Ali,Haris Rauf,unknown,mid-off,1,0.5
MM Ali,IS Sodhi,unknown,cover,2,0.1667
MM Ali,IS Sodhi,cut,point,1,0.0833
MM Ali,IS Sodhi,drive,long-off,1,0.0833
MM Ali,IS Sodhi,slog,long-on,1,0.0833
MM Ali,IS Sodhi,slog,unknown,1,0.0833
MM Ali,IS Sodhi,unknown,long-off,1,0.0833
MM Ali,IS Sodhi,unknown,long-on,1,0.0833
MM Ali,IS Sodhi,unknown,mid-wicket,1,0.0833
MM Ali,IS Sodhi,unknown,square leg,1,0.0833
MM Ali,Iftikhar Ahmed,slog,long-on,1,0.5
MM Ali,Iftikhar Ahmed,unknown,long-on,1,0.5
MM Ali,J Little,flick,fine leg,1,0.3333
MM Ali,JDS Neesham,pull,mid-wicket,1,0.2
MM Ali,JDS Neesham,sweep,cover,1,0.2
MM Ali,JDS Neesham,unknown,square leg,1,0.2
MM Ali,JJ Bumrah,cut,unknown,1,0.5
MM Ali,JR Hazlewood,slog,mid-wicket,1,1.0
MM Ali,K Rabada,flick,square leg,1,1.0
MM Ali,KA Maharaj,unknown,cover,2,0.2857
MM Ali,KA Maharaj,cut,point,1,0.1429
MM Ali,KA Maharaj,slog,unknown,1,0.1429
MM Ali,KA Maharaj,sweep,unknown,1,0.1429
MM Ali,KA Maharaj,unknown,mid-wicket,1,0.1429
MM Ali,Kuldeep Yadav,unknown,long-off,1,0.3333
MM Ali,Kuldeep Yadav,unknown,mid-wicket,1,0.3333
MM Ali,LH Ferguson,flick,square leg,1,1.0
MM Ali,MJ Santner,cut,unknown,1,0.5
MM Ali,MJ Santner,unknown,long-off,1,0.5
MM Ali,Mohammad Wasim,flick,long-on,1,0.5
MM Ali,Mohammad Wasim,pull,unknown,1,0.5
MM Ali,Naseem Shah,pull,mid-on,1,0.5
MM Ali,Naseem Shah,unknown,mid-on,1,0.5
MM Ali,PWH de Silva,flick,long-on,1,0.5
MM Ali,RL Chase,cut,unknown,1,0.2
MM Ali,RL Chase,unknown,cover,1,0.2
MM Ali,RL Chase,unknown,mid-wicket,1,0.2
MM Ali,Shadab Khan,unknown,cover,1,1.0
MM Ali,T Shamsi,cut,point,1,0.1111
MM Ali,T Shamsi,cut,unknown,1,0.1111
MM Ali,T Shamsi,pull,unknown,1,0.1111
MM Ali,T Shamsi,sweep,square leg,1,0.1111
MM Ali,T Shamsi,unknown,cover,1,0.1111
MM Ali,T Shamsi,unknown,point,1,0.1111
MM Ali,T Shamsi,unknown,square leg,1,0.1111
MM Ali,TA Boult,slog,unknown,2,0.3333
MM Ali,TA Boult,flick,unknown,1,0.1667
MM Ali,TA Boult,unknown,cover,1,0.1667
MM Ali,TA Boult,unknown,long-off,1,0.1667
MM Ali,TA Boult,unknown,mid-wicket,1,0.1667
MP O'Dowd,A Bohara,cut,point,2,0.1667
MP O'Dowd,A Bohara,unknown,long-on,2,0.1667
MP O'Dowd,A Bohara,cut,unknown,1,0.0833
MP O'Dowd,A Bohara,defend,unknown,1,0.0833
MP O'Dowd,A Bohara,drive,long-off,1,0.0833
MP O'Dowd,A Bohara,drive,long-on,1,0.0833
MP O'Dowd,A Bohara,drive,point,1,0.0833
MP O'Dowd,A Bohara,unknown,point,1,0.0833
MP O'Dowd,AD Mathews,drive,mid-on,1,0.1667
MP O'Dowd,AD Mathews,unknown,mid-on,1,0.1667
MP O'Dowd,AD Mathews,unknown,mid-wicket,1,0.1667
MP O'Dowd,AD Mathews,unknown,point,1,0.1667
MP O'Dowd,AK Markram,drive,long-off,1,0.1667
MP O'Dowd,AK Markram,slog,unknown,1,0.1667
MP O'Dowd,AK Markram,sweep,unknown,1,0.1667
MP O'Dowd,AK Markram,unknown,mid-on,1,0.1667
MP O'Dowd,AK Markram,unknown,square leg,1,0.1667
MP O'Dowd,Aayan Afzal Khan,drive,long-off,1,0.5
MP O'Dowd,Aayan Afzal Khan,drive,unknown,1,0.5
MP O'Dowd,Arshdeep Singh,pull,unknown,1,0.2
MP O'Dowd,Arshdeep Singh,unknown,point,1,0.2
MP O'Dowd,B Fernando,unknown,slip,2,0.2222
MP O'Dowd,B Fernando,cut,unknown,1,0.1111
MP O'Dowd,B Fernando,flick,unknown,1,0.1111
MP O'Dowd,B Fernando,slog,unknown,1,0.1111
MP O'Dowd,B Fernando,unknown,cover,1,0.1111
MP O'Dowd,B Fernando,unknown,square leg,1,0.1111
MP O'Dowd,B Muzarabani,flick,fine leg,1,0.25
MP O'Dowd,B Shikongo,pull,mid-on,1,1.0
MP O'Dowd,B White,pull,mid-wicket,2,0.1667
MP O'Dowd,B White,sweep,cover,2,0.1667
MP O'Dowd,B White,unknown,point,2,0.1667
MP O'Dowd,B White,drive,point,1,0.0833
MP O'Dowd,B White,unknown,cover,1,0.0833
MP O'Dowd,BM Scholtz,unknown,long-off,2,0.1
MP O'Dowd,BM Scholtz,unknown,square leg,2,0.1
MP O'Dowd,BM Scholtz,drive,long-off,1,0.05
MP O'Dowd,BM Scholtz,drive,point,1,0.05
MP O'Dowd,BM Scholtz,pull,mid-wicket,1,0.05
MP O'Dowd,BM Scholtz,slog,long-off,1,0.05
MP O'Dowd,BM Scholtz,slog,unknown,1,0.05
MP O'Dowd,BM Scholtz,sweep,unknown,1,0.05
MP O'Dowd,BM Scholtz,unknown,long-on,1,0.05
MP O'Dowd,BM Scholtz,unknown,mid-wicket,1,0.05
MP O'Dowd,BM Scholtz,unknown,point,1,0.05
MP O'Dowd,C Campher,drive,point,1,0.1429
MP O'Dowd,C Campher,unknown,point,1,0.1429
MP O'Dowd,C Campher,unknown,square leg,1,0.1429
MP O'Dowd,C Karunaratne,pull,long-on,1,0.25
MP O'Dowd,C Karunaratne,unknown,long-on,1,0.25
MP O'Dowd,CBRLS Kumara,flick,unknown,2,0.25
MP O'Dowd,CBRLS Kumara,drive,cover,1,0.125
MP O'Dowd,CBRLS Kumara,unknown,third man,1,0.125
MP O'Dowd,D Wiese,unknown,point,2,0.2857
MP O'Dowd,D Wiese,slog,cover,1,0.1429
MP O'Dowd,D Wiese,unknown,fine leg,1,0.1429
MP O'Dowd,D Wiese,unknown,long-off,1,0.1429
MP O'Dowd,D Wiese,unknown,square leg,1,0.1429
MP O'Dowd,DM de Silva,sweep,unknown,1,0.25
MP O'Dowd,DS Airee,unknown,mid-wicket,1,0.3333
MP O'Dowd,Gulsan Jha,pull,unknown,1,0.25
MP O'Dowd,Gulsan Jha,unknown,long-on,1,0.25
MP O'Dowd,Gulsan Jha,unknown,point,1,0.25
MP O'Dowd,Gulsan Jha,unknown,slip,1,0.25
MP O'Dowd,JJ Smit,unknown,point,3,0.1429
MP O'Dowd,JJ Smit,flick,unknown,2,0.0952
MP O'Dowd,JJ Smit,cut,cover,1,0.0476
MP O'Dowd,JJ Smit,drive,cover,1,0.0476
MP O'Dowd,JJ Smit,flick,mid-wicket,1,0.0476
MP O'Dowd,JJ Smit,hook,long-on,1,0.0476
MP O'Dowd,JJ Smit,pull,square leg,1,0.0476
MP O'Dowd,JJ Smit,slog,mid-wicket,1,0.0476
MP O'Dowd,JJ Smit,sweep,mid-wicket,1,0.0476
MP O'Dowd,JJ Smit,unknown,cover,1,0.0476
MP O'Dowd,JJ Smit,unknown,fine leg,1,0.0476
MP O'Dowd,JJ Smit,unknown,long-off,1,0.0476
MP O'Dowd,JJ Smit,unknown,square leg,1,0.0476
MP O'Dowd,JN Frylinck,cut,unknown,2,0.1333
MP O'Dowd,JN Frylinck,unknown,mid-wicket,2,0.1333
MP O'Dowd,JN Frylinck,cut,cover,1,0.0667
MP O'Dowd,JN Frylinck,slog,mid-off,1,0.0667
MP O'Dowd,JN Frylinck,slog,mid-on,1,0.0667
MP O'Dowd,JN Frylinck,slog,mid-wicket,1,0.0667
MP O'Dowd,JN Frylinck,slog,square leg,1,0.0667
MP O'Dowd,JN Frylinck,unknown,square leg,1,0.0667
MP O'Dowd,JN Loftie-Eaton,unknown,point,1,0.5
MP O'Dowd,JN Loftie-Eaton,unknown,square leg,1,0.5
MP O'Dowd,Junaid Siddique,defend,unknown,1,0.3333
MP O'Dowd,KA Maharaj,cut,cover,1,0.1429
MP O'Dowd,KA Maharaj,cut,point,1,0.1429
MP O'Dowd,KA Maharaj,pull,mid-wicket,1,0.1429
MP O'Dowd,KA Maharaj,sweep,cover,1,0.1429
MP O'Dowd,KA Maharaj,sweep,unknown,1,0.1429
MP O'Dowd,KA Maharaj,unknown,cover,1,0.1429
MP O'Dowd,KP Meiyappan,cut,cover,1,0.3333
MP O'Dowd,KP Meiyappan,pull,mid-wicket,1,0.3333
MP O'Dowd,Karan KC,cut,mid-off,1,0.125
MP O'Dowd,Karan KC,unknown,mid-on,1,0.125
MP O'Dowd,Karan KC,unknown,mid-wicket,1,0.125
MP O'Dowd,Karan KC,unknown,point,1,0.125
MP O'Dowd,L Ngidi,cut,mid-off,1,0.25
MP O'Dowd,L Ngidi,cut,point,1,0.25
MP O'Dowd,L Ngidi,unknown,point,1,0.25
MP O'Dowd,LM Jongwe,flick,mid-wicket,1,0.5
MP O'Dowd,LM Jongwe,unknown,point,1,0.5
MP O'Dowd,M Theekshana,drive,cover,4,0.2857
MP O'Dowd,M Theekshana,unknown,long-on,2,0.1429
MP O'Dowd,M Theekshana,cut,unknown,1,0.0714
MP O'Dowd,M Theekshana,slog,unknown,1,0.0714
MP O'Dowd,M Theekshana,unknown,cover,1,0.0714
MP O'Dowd,MG Erasmus,cut,cover,1,0.1429
MP O'Dowd,MG Erasmus,cut,unknown,1,0.1429
MP O'Dowd,MG Erasmus,drive,cover,1,0.1429
MP O'Dowd,MG Erasmus,flick,square leg,1,0.1429
MP O'Dowd,MG Erasmus,sweep,unknown,1,0.1429
MP O'Dowd,MG Erasmus,unknown,cover,1,0.1429
MP O'Dowd,MR Adair,defend,unknown,1,0.1667
MP O'Dowd,MR Adair,pull,mid-on,1,0.1667
MP O'Dowd,MR Adair,slog,mid-wicket,1,0.1667
MP O'Dowd,MR Adair,unknown,mid-wicket,1,0.1667
MP O'Dowd,Mohammad Nawaz,flick,fine leg,1,0.5
MP O'Dowd,Mohammad Nawaz,unknown,long-on,1,0.5
MP O'Dowd,Mohammad Wasim,unknown,square leg,1,1.0
MP O'Dowd,Mohammed Shami,flick,mid-wicket,1,0.3333
MP O'Dowd,Mohammed Shami,unknown,mid-on,1,0.3333
MP O'Dowd,Mustafizur Rahman,unknown,mid-wicket,1,1.0
MP O'Dowd,Naseem Shah,slog,cover,1,0.2
MP O'Dowd,OEG Baartman,drive,mid-off,1,0.3333
MP O'Dowd,OEG Baartman,drive,unknown,1,0.3333
MP O'Dowd,PR Stirling,defend,unknown,1,0.2
MP O'Dowd,PR Stirling,unknown,long-on,1,0.2
MP O'Dowd,PWH de Silva,pull,unknown,1,0.0909
MP O'Dowd,PWH de Silva,sweep,unknown,1,0.0909
MP O'Dowd,PWH de Silva,unknown,square leg,1,0.0909
MP O'Dowd,R Ngarava,defend,unknown,1,0.1667
MP O'Dowd,R Ngarava,pull,mid-on,1,0.1667
MP O'Dowd,R Ngarava,unknown,third man,1,0.1667
MP O'Dowd,R Trumpelmann,unknown,mid-off,3,0.2308
MP O'Dowd,R Trumpelmann,unknown,point,2,0.1538
MP O'Dowd,R Trumpelmann,slog,mid-wicket,1,0.0769
MP O'Dowd,R Trumpelmann,unknown,cover,1,0.0769
MP O'Dowd,S Dhakal,cut,point,2,0.2222
MP O'Dowd,S Dhakal,defend,unknown,1,0.1111
MP O'Dowd,S Dhakal,drive,cover,1,0.1111
MP O'Dowd,S Dhakal,drive,long-off,1,0.1111
MP O'Dowd,S Dhakal,flick,long-on,1,0.1111
MP O'Dowd,S Dhakal,pull,long-on,1,0.1111
MP O'Dowd,S Dhakal,unknown,mid-wicket,1,0.1111
MP O'Dowd,S Dhakal,unknown,point,1,0.1111
MP O'Dowd,SC Williams,drive,cover,1,0.1667
MP O'Dowd,SC Williams,flick,fine leg,1,0.1667
MP O'Dowd,SC Williams,sweep,cover,1,0.1667
MP O'Dowd,SC Williams,unknown,cover,1,0.1667
MP O'Dowd,Shadab Khan,slog,long-on,1,0.5
MP O'Dowd,Shaheen Shah Afridi,flick,unknown,1,0.3333
MP O'Dowd,Shaheen Shah Afridi,unknown,square leg,1,0.3333
MP O'Dowd,Shakib Al Hasan,unknown,cover,1,0.5
MP O'Dowd,Sikandar Raza,cut,point,1,0.3333
MP O'Dowd,Sikandar Raza,flick,mid-wicket,1,0.3333
MP O'Dowd,Simi Singh,unknown,long-on,4,0.4
MP O'Dowd,Simi Singh,unknown,mid-wicket,2,0.2
MP O'Dowd,Simi Singh,defend,unknown,1,0.1
MP O'Dowd,Simi Singh,drive,long-on,1,0.1
MP O'Dowd,Simi Singh,drive,mid-off,1,0.1
MP O'Dowd,Simi Singh,unknown,square leg,1,0.1
MP O'Dowd,Sompal Kami,cut,cover,1,0.125
MP O'Dowd,Sompal Kami,cut,unknown,1,0.125
MP O'Dowd,Sompal Kami,defend,unknown,1,0.125
MP O'Dowd,Sompal Kami,pull,unknown,1,0.125
MP O'Dowd,Sompal Kami,unknown,point,1,0.125
MP O'Dowd,TL Chatara,unknown,point,3,0.1875
MP O'Dowd,TL Chatara,drive,cover,2,0.125
MP O'Dowd,TL Chatara,cut,cover,1,0.0625
MP O'Dowd,TL Chatara,cut,unknown,1,0.0625
MP O'Dowd,TL Chatara,slog,unknown,1,0.0625
MP O'Dowd,Tanzim Hasan Sakib,defend,unknown,1,0.1667
MP O'Dowd,Tanzim Hasan Sakib,drive,point,1,0.1667
MP O'Dowd,Taskin Ahmed,defend,unknown,2,0.1818
MP O'Dowd,Taskin Ahmed,unknown,point,2,0.1818
MP O'Dowd,Taskin Ahmed,pull,unknown,1,0.0909
MP O'Dowd,WD Parnell,defend,point,2,0.4
MP O'Dowd,WD Parnell,flick,unknown,1,0.2
MP O'Dowd,WD Parnell,pull,unknown,1,0.2
MP O'Dowd,WD Parnell,unknown,third man,1,0.2
MP O'Dowd,Zahoor Khan,cut,third man,1,0.25
MP O'Dowd,Zahoor Khan,unknown,point,1,0.25
MP Stoinis,A Nortje,sweep,unknown,1,0.3333
MP Stoinis,A Nortje,unknown,long-off,1,0.3333
MP Stoinis,AU Rashid,sweep,fine leg,1,0.1429
MP Stoinis,AU Rashid,sweep,mid-wicket,1,0.1429
MP Stoinis,AU Rashid,sweep,point,1,0.1429
MP Stoinis,AU Rashid,sweep,unknown,1,0.1429
MP Stoinis,AU Rashid,unknown,cover,1,0.1429
MP Stoinis,Aqib Ilyas,drive,long-off,1,0.125
MP Stoinis,Aqib Ilyas,flick,unknown,1,0.125
MP Stoinis,Aqib Ilyas,unknown,cover,1,0.125
MP Stoinis,Aqib Ilyas,unknown,long-off,1,0.125
MP Stoinis,BJ McCarthy,unknown,point,2,0.5
MP Stoinis,BJ McCarthy,cut,long-off,1,0.25
MP Stoinis,BJ McCarthy,cut,point,1,0.25
MP Stoinis,Bilal Khan,drive,long-off,1,0.2
MP Stoinis,Bilal Khan,flick,mid-wicket,1,0.2
MP Stoinis,Bilal Khan,unknown,long-off,1,0.2
MP Stoinis,C Karunaratne,cut,point,1,0.25
MP Stoinis,C Karunaratne,unknown,mid-off,1,0.25
MP Stoinis,C Karunaratne,unknown,mid-wicket,1,0.25
MP Stoinis,CB Sole,slog,unknown,1,1.0
MP Stoinis,CBRLS Kumara,slog,long-on,1,0.3333
MP Stoinis,CBRLS Kumara,unknown,cover,1,0.3333
MP Stoinis,CJ Jordan,cut,third man,1,0.5
MP Stoinis,CJ Jordan,pull,unknown,1,0.5
MP Stoinis,CN Greaves,defend,unknown,1,0.5
MP Stoinis,CN Greaves,unknown,long-off,1,0.5
MP Stoinis,CR Woakes,flick,unknown,1,0.3333
MP Stoinis,D Pretorius,drive,mid-off,1,0.2
MP Stoinis,D Pretorius,slog,mid-wicket,1,0.2
MP Stoinis,D Pretorius,unknown,long-off,1,0.2
MP Stoinis,D Pretorius,unknown,long-on,1,0.2
MP Stoinis,GH Dockrell,sweep,cover,2,0.2222
MP Stoinis,GH Dockrell,cut,cover,1,0.1111
MP Stoinis,GH Dockrell,cut,unknown,1,0.1111
MP Stoinis,GH Dockrell,drive,cover,1,0.1111
MP Stoinis,GH Dockrell,pull,mid-wicket,1,0.1111
MP Stoinis,GH Dockrell,unknown,long-on,1,0.1111
MP Stoinis,GJ Delany,drive,long-off,1,0.3333
MP Stoinis,GJ Delany,drive,unknown,1,0.3333
MP Stoinis,GJ Delany,unknown,long-on,1,0.3333
MP Stoinis,Haris Rauf,defend,unknown,2,0.25
MP Stoinis,Haris Rauf,flick,unknown,2,0.25
MP Stoinis,Haris Rauf,cut,unknown,1,0.125
MP Stoinis,Haris Rauf,pull,square leg,1,0.125
MP Stoinis,Haris Rauf,unknown,point,1,0.125
MP Stoinis,Hasan Ali,unknown,mid-wicket,2,0.3333
